"","EMTP","EMSECSM","WAPRSM3","WASCSM3","RACETHM","EMST_TOGA","SEX_2023","DGRDG","HDADV","HDCAR","HDCHG","HDEM","HDGRD","HDINT","HDOT","HDSKL","NDGMENG","NDGMEMG","HDCRN21C","EDDAD","EDMOM","N2DGRMED","FACADV","FACBEN","FACCHAL","FACIND","FACLOC","FACRESP","FACSAL","FACSEC","FACSOC","N3OCPRNG","N2OCPRMG","Years_To_First_Job","AGE","WKSWK","HRSWK","SALARY"
"7480","10","3","1","1","1","92","M","2","L","L","L","L","L","L","L","L","22","2","15","2","2","226320","1","1","2","2","1","2","1","1","2","57","5","5",27,52,50,85000
"7481","03","1","1","7","5","93","F","2","L","L","L","L","L","L","L","L","44","4","15","3","4","449290","1","1","1","1","2","1","1","1","1","44","4","4",27,40,20,20000
"7482","10","3","1","4","5","97","M","1","L","L","L","L","L","L","L","L","54","5","18","6","4","547270","2","1","2","1","1","2","1","1","2","54","5","0",27,52,40,120000
"7483","10","3","1","1","5","85","M","3","L","L","L","L","L","L","L","L","56","5","15","3","5","567350","2","2","1","2","2","2","1","1","1","57","5","8",35,52,40,95000
"7484","11","3","1","6","5","93","F","1","L","L","L","L","L","L","L","L","41","4","15","4","4","419230","2","1","2","2","1","3","1","1","2","72","7","5",28,52,40,150000
"7485","17","2","1","1","4","98","F","2","L","L","L","L","L","L","L","L","63","6","15","7","3","636750","2","1","2","2","1","2","1","1","2","12","1","5",31,52,40,113000
"7486","03","1","6","3","4","87","F","1","L","L","L","L","L","L","L","L","56","5","15","1","1","567350","1","1","1","2","2","2","2","1","2","78","7","3",25,52,45,63000
"7487","10","3","4","7","5","98","M","2","L","L","L","L","L","L","L","L","12","1","15","5","4","128440","1","1","1","1","1","1","2","1","2","64","6","9",33,52,35,115360
"7488","14","2","6","3","3","87","M","2","L","L","L","L","L","L","L","L","41","4","15","2","2","419230","2","1","1","1","1","3","1","2","2","41","4","6",32,52,40,108000
"7489","10","3","1","1","5","90","M","1","L","L","L","L","L","L","L","L","56","5","15","4","5","567350","1","1","1","1","1","1","1","2","2","72","7","0",31,52,45,250000
"7490","10","3","3","1","5","97","F","1","L","L","L","L","L","L","L","L","71","7","16","2","2","716540","1","1","2","1","1","2","2","1","2","72","7","1",23,52,40,74000
"7491","10","3","5","4","5","90","M","2","Y","N","N","N","N","N","N","Y","54","5","15","4","4","547270","2","1","3","2","2","3","1","2","3","51","5","1",31,52,40,76600
"7492","05","1","1","3","5","87","F","1","L","L","L","L","L","L","L","L","76","7","15","5","4","768000","2","2","2","1","2","2","2","1","2","22","2","1",24,52,55,24000
"7493","10","3","4","1","4","91","M","1","L","L","L","L","L","L","L","L","12","1","15","4","4","128410","1","1","1","1","2","2","1","2","2","64","6","4",28,52,40,136500
"7494","10","3","3","4","1","91","M","2","L","L","L","L","L","L","L","L","53","5","15","4","2","537260","1","1","2","2","2","2","1","1","2","53","5","3",31,52,40,92000
"7495","10","3","4","1","1","98","M","1","L","L","L","L","L","L","L","L","22","2","16","2","2","226420","2","2","2","1","3","2","2","1","2","12","1","1",27,52,8,60000
"7496","10","3","6","6","3","97","F","4","Y","Y","Y","N","N","Y","N","Y","61","6","16","3","5","617880","1","1","1","1","2","1","1","1","1","61","6","8",31,52,45,105000
"7497","04","1","1","1","5","90","M","1","L","L","L","L","L","L","L","L","22","2","15","4","3","226320","2","2","2","1","1","2","2","1","1","22","2","2",28,52,50,34000
"7498","03","1","1","1","5","98","F","1","L","L","L","L","L","L","L","L","32","3","15","1","2","328740","1","1","1","1","1","1","1","1","1","11","1","0",25,52,38,60000
"7499","04","1","2","1","5","87","F","1","L","L","L","L","L","L","L","L","22","2","L","3","4","226320","2","1","1","1","1","2","2","1","1","22","2","1",26,36,5,8000
"7500","05","1","1","1","5","98","M","1","L","L","L","L","L","L","L","L","31","3","17","2","2","318730","2","1","2","1","2","2","1","1","1","32","3","0",25,52,40,28000
"7501","15","2","1","1","5","98","F","2","L","L","L","L","L","L","L","L","22","2","15","6","6","226340","1","1","1","1","2","1","2","2","1","22","2","9",35,52,40,40000
"7502","12","3","6","1","5","85","F","3","L","L","L","L","L","L","L","L","61","6","17","3","6","617910","1","1","1","1","1","1","1","1","1","61","6","7",34,52,50,110000
"7503","01","1","2","3","4","92","F","1","L","L","L","L","L","L","L","L","75","7","15","3","5","758200","2","2","2","2","2","2","1","1","1","73","7","0",27,36,45,50000
"7504","10","3","4","5","1","93","M","2","L","L","L","L","L","L","L","L","56","5","15","4","4","567350","1","1","1","1","2","2","1","1","2","11","1","5",27,52,40,180000
"7505","11","3","6","3","3","98","F","2","Y","Y","N","N","N","N","N","Y","73","7","15","2","2","739100","2","1","2","1","2","2","1","2","1","75","7","8",32,52,40,54000
"7506","03","1","2","7","5","87","M","1","L","L","L","L","L","L","L","L","33","3","15","7","7","338780","1","2","1","3","2","3","2","2","1","38","3","5",33,52,40,55000
"7507","10","3","4","7","5","91","F","1","L","L","L","L","L","L","L","L","11","1","15","2","4","116730","3","1","2","2","2","2","1","1","2","11","1","0",25,52,40,63593
"7508","10","3","3","4","1","91","M","2","L","L","L","L","L","L","L","L","11","1","15","4","3","116730","1","2","2","2","2","2","1","2","2","71","7","5",25,52,40,180000
"7509","13","3","6","1","7","88","F","2","L","L","L","L","L","L","L","L","61","6","18","2","2","617910","1","1","2","2","1","2","1","1","1","75","7","3",28,52,40,59000
"7510","11","3","4","5","5","97","M","2","L","L","L","L","L","L","L","L","11","1","15","2","3","116760","2","1","1","1","1","2","1","1","2","64","6","4",31,52,38,126913
"7511","10","3","3","5","4","97","M","1","L","L","L","L","L","L","L","L","22","2","15","1","3","226320","2","1","1","1","3","1","1","1","1","22","2","4",29,52,40,108000
"7512","10","3","5","3","5","92","M","1","L","L","L","L","L","L","L","L","56","5","15","2","4","567350","1","2","1","2","1","1","1","1","2","56","5","2",28,52,42,90000
"7513","10","3","4","5","1","93","M","3","Y","Y","N","N","N","N","N","Y","11","1","15","4","4","116730","1","2","1","2","4","2","2","1","2","11","1","10",28,52,50,155000
"7514","10","3","5","3","4","97","F","2","L","L","L","L","L","L","L","L","57","5","16","5","4","577310","1","1","2","2","1","2","1","1","2","54","5","4",27,52,40,120000
"7515","10","3","4","1","4","93","M","3","L","L","L","L","L","L","L","L","54","5","15","4","4","547280","1","1","1","1","1","2","1","1","1","54","5","7",29,52,40,170000
"7516","10","3","5","1","5","85","M","2","L","L","L","L","L","L","L","L","56","5","15","5","4","567350","1","1","1","2","1","2","1","1","1","56","5","0",33,52,45,128000
"7517","04","1","1","3","5","85","M","2","L","L","L","L","L","L","L","L","43","4","15","4","4","438910","1","1","1","1","1","1","1","1","1","43","4","10",33,52,50,130000
"7518","01","1","2","3","1","98","F","2","L","L","L","L","L","L","L","L","62","6","15","5","4","627060","2","1","2","2","2","2","1","1","2","63","6","2",24,40,50,58000
"7519","10","3","6","3","5","87","F","4","L","L","L","L","L","L","L","L","61","6","15","5","6","617860","3","1","3","3","2","4","1","3","2","61","6","7",27,48,32,160000
"7520","10","3","5","3","5","91","M","2","L","L","L","L","L","L","L","L","53","5","16","4","4","537260","1","1","1","1","3","1","1","1","4","53","5","0",35,52,48,160000
"7521","17","2","5","3","5","92","F","2","L","L","L","L","L","L","L","L","57","5","15","6","5","577390","1","1","1","1","2","1","1","1","1","57","5","4",30,52,40,109000
"7522","11","3","3","3","4","93","F","2","L","L","L","L","L","L","L","L","76","7","18","2","3","769010","1","1","2","2","1","2","1","1","2","78","7","4",29,52,32,70000
"7523","10","3","3","6","5","97","M","2","L","L","L","L","L","L","L","L","11","1","15","4","2","116740","2","1","1","2","3","1","1","2","3","71","7","9",30,52,40,190000
"7524","15","2","3","3","5","92","F","2","L","L","L","L","L","L","L","L","61","6","17","4","4","617900","2","1","1","2","2","2","1","1","1","62","6","6",26,52,45,73000
"7525","02","1","4","6","4","93","M","1","L","L","L","L","L","L","L","L","11","1","15","2","1","116730","2","1","2","2","1","2","1","1","2","11","1","2",22,52,40,76000
"7526","10","3","3","4","4","92","M","2","L","L","L","L","L","L","L","L","56","5","20","1","1","567350","2","1","1","1","1","3","1","1","3","54","5","2",24,52,50,120000
"7527","17","2","5","6","5","97","M","1","L","L","L","L","L","L","L","L","56","5","16","3","2","567350","1","2","1","1","2","1","2","2","1","56","5","0",33,52,45,126000
"7528","10","3","3","1","5","97","F","1","L","L","L","L","L","L","L","L","74","7","20","3","3","746560","1","1","2","2","2","2","1","1","2","76","7","0",24,52,40,55000
"7529","10","3","4","1","5","90","M","1","L","L","L","L","L","L","L","L","54","5","15","4","4","547280","1","1","1","1","1","1","1","1","1","54","5","0",31,52,40,130000
"7530","10","3","3","3","4","96","F","2","L","L","L","L","L","L","L","L","43","4","26","4","4","438920","2","1","3","1","2","3","1","1","1","76","7","4",27,52,40,38500
"7531","10","3","6","1","5","98","F","4","L","L","L","L","L","L","L","L","76","7","16","2","4","768100","2","1","2","1","1","1","1","2","2","78","7","3",23,52,40,90000
"7532","03","1","1","4","5","98","F","3","L","L","L","L","L","L","L","L","22","2","L","2","3","226420","2","1","2","2","2","2","1","1","3","22","2","7",33,52,40,60000
"7533","04","1","3","4","4","97","M","1","L","L","L","L","L","L","L","L","22","2","20","2","2","226320","1","1","1","1","1","1","1","1","1","22","2","1",21,52,5,5000
"7534","10","3","3","5","5","85","F","2","Y","N","N","N","N","Y","N","Y","71","7","15","4","4","716530","2","1","2","2","2","2","1","1","3","72","7","8",32,52,40,145000
"7535","11","3","1","3","5","88","F","2","L","L","L","L","L","L","L","L","12","1","16","2","4","128440","1","1","2","1","1","1","1","1","1","12","1","1",30,52,42,126000
"7536","15","2","1","1","4","85","F","2","L","L","L","L","L","L","L","L","61","6","15","5","5","617900","2","1","2","1","1","2","1","1","1","61","6","5",28,52,40,76000
"7537","10","3","3","3","4","97","F","2","L","L","L","L","L","L","L","L","43","4","17","1","4","438950","1","1","2","1","2","1","1","1","2","72","7","3",25,52,40,5600
"7538","10","3","4","7","1","93","M","1","L","L","L","L","L","L","L","L","11","1","15","3","2","116730","1","1","1","1","1","1","1","2","2","11","1","1",33,52,40,180000
"7539","10","3","4","1","1","93","M","2","L","L","L","L","L","L","L","L","11","1","15","5","4","116730","1","1","2","2","2","2","1","1","2","11","1","5",30,52,60,145000
"7540","10","3","4","1","1","93","F","2","Y","N","N","N","N","Y","N","Y","11","1","15","5","4","116730","1","2","1","2","3","2","1","2","3","11","1","0",28,52,40,181500
"7541","10","3","4","6","1","97","M","1","L","L","L","L","L","L","L","L","11","1","15","6","4","116730","1","1","2","2","2","2","1","1","2","11","1","3",23,52,40,170000
"7542","10","3","6","3","5","88","M","1","L","L","L","L","L","L","L","L","57","5","15","4","3","577410","2","2","2","1","1","2","2","2","2","53","5","1",32,52,45,81100
"7543","10","3","5","1","5","85","M","3","L","L","L","L","L","L","L","L","52","5","15","2","4","527250","1","1","1","2","1","2","1","1","2","52","5","7",30,52,45,126000
"7544","03","1","2","1","5","92","M","3","L","L","L","L","L","L","L","L","32","3","15","2","5","328740","1","2","1","2","2","2","2","2","1","38","3","8",32,40,60,94259
"7545","10","3","1","6","1","93","M","4","L","L","L","L","L","L","L","L","76","7","15","7","5","768100","3","1","2","1","1","4","1","1","3","78","7","9",32,52,40,435000
"7546","13","3","3","1","7","87","M","1","L","L","L","L","L","L","L","L","56","5","15","2","3","567350","1","1","1","2","1","2","1","1","2","71","7","4",31,52,60,80000
"7547","10","3","6","7","1","93","F","2","L","L","L","L","L","L","L","L","53","5","15","7","4","537260","2","1","2","2","2","2","1","1","2","53","5","1",25,52,40,110620
"7548","10","3","6","7","4","85","M","1","L","L","L","L","L","L","L","L","11","1","18","2","1","116730","3","1","3","2","1","2","1","2","3","78","7","0",22,52,4,13000
"7549","10","3","6","7","5","93","F","1","L","L","L","L","L","L","L","L","73","7","17","4","4","739100","2","1","1","1","1","2","1","1","1","75","7","2",27,52,32,57000
"7550","11","3","3","1","7","93","F","2","Y","Y","Y","N","N","Y","N","N","11","1","16","3","2","116710","1","1","1","2","1","2","1","2","2","12","1","8",32,52,40,94000
"7551","03","1","1","4","1","97","F","2","Y","Y","N","N","Y","N","N","Y","54","5","15","4","4","547280","1","1","1","2","1","1","1","1","1","54","5","0",26,52,50,36000
"7552","11","3","2","7","5","93","F","2","N","N","N","N","N","N","N","Y","43","4","17","4","3","438910","2","1","2","2","1","2","1","1","1","78","7","3",29,52,3,1000
"7553","10","3","3","3","4","91","F","2","L","L","L","L","L","L","L","L","45","4","15","2","2","459300","1","1","1","1","1","1","1","1","1","61","6","4",22,52,35,36000
"7554","17","2","3","7","5","98","F","2","L","L","L","L","L","L","L","L","61","6","15","5","4","617900","1","1","2","2","1","2","1","1","2","11","1","6",28,52,40,98000
"7555","10","3","3","3","5","88","F","1","L","L","L","L","L","L","L","L","71","7","M","2","3","716530","3","2","1","1","2","2","1","1","2","57","5","3",27,52,50,117000
"7556","10","3","3","3","5","98","F","2","L","L","L","L","L","L","L","L","56","5","15","4","4","567350","1","1","1","1","1","2","1","1","1","72","7","5",28,52,48,107000
"7557","10","3","1","6","1","97","F","2","L","L","L","L","L","L","L","L","57","5","15","5","4","577240","1","1","1","2","2","2","1","1","2","22","2","6",28,52,40,63000
"7558","11","3","5","1","1","87","M","2","L","L","L","L","L","L","L","L","54","5","15","4","4","547280","1","1","1","1","2","2","2","1","2","54","5","3",24,52,40,82500
"7559","11","3","6","3","5","87","F","2","L","L","L","L","L","L","L","L","57","5","15","3","4","577240","2","1","1","2","3","2","1","2","2","57","5","4",23,52,40,150000
"7560","01","1","2","3","5","98","F","2","L","L","L","L","L","L","L","L","72","7","18","2","5","727010","2","1","2","1","2","2","1","1","1","63","6","7",31,38,45,48000
"7561","01","1","6","1","5","88","M","1","L","L","L","L","L","L","L","L","43","4","18","4","3","438940","2","1","1","1","2","2","2","1","2","61","6","2",26,40,50,68000
"7562","10","3","6","1","5","92","M","2","L","L","L","L","L","L","L","L","57","5","15","4","2","577410","1","1","1","1","1","1","1","1","4","57","5","5",28,52,40,98000
"7563","10","3","6","2","5","93","F","1","L","L","L","L","L","L","L","L","61","6","15","3","2","617870","1","1","1","1","2","1","1","1","1","61","6","0",23,52,36,70000
"7564","10","3","4","1","1","98","M","2","L","L","L","L","L","L","L","L","11","1","M","1","1","116730","1","1","1","2","1","2","1","2","2","11","1","3",25,52,40,100000
"7565","10","3","4","3","5","97","M","2","L","L","L","L","L","L","L","L","62","6","32","2","2","627060","1","1","2","2","2","2","1","1","3","12","1","4",24,52,30,63000
"7566","10","3","4","7","1","97","M","2","L","L","L","L","L","L","L","L","11","1","16","7","5","116770","3","3","1","1","1","2","2","2","4","57","5","6",32,52,40,120000
"7567","01","1","2","3","5","98","M","2","L","L","L","L","L","L","L","L","72","7","15","3","3","727130","3","1","1","2","3","2","1","2","1","63","6","8",33,52,55,65000
"7568","03","1","1","5","1","98","F","1","L","L","L","L","L","L","L","L","11","1","L","5","5","116730","1","1","1","1","1","1","1","1","1","11","1","1",26,52,20,25000
"7569","13","3","6","1","1","98","F","2","L","L","L","L","L","L","L","L","43","4","M","2","2","438940","1","2","2","1","1","2","1","1","2","43","4","2",31,52,35,104000
"7570","10","3","1","1","5","93","M","2","L","L","L","L","L","L","L","L","43","4","15","3","4","438970","1","1","1","1","1","1","1","1","1","12","1","8",33,52,40,140000
"7571","11","3","1","1","1","98","F","2","Y","Y","Y","N","N","Y","N","Y","42","4","15","4","2","429270","2","1","1","1","1","2","1","1","1","11","1","8",30,52,40,75000
"7572","05","1","1","1","5","98","F","2","L","L","L","L","L","L","L","L","57","5","15","4","4","577340","1","2","1","1","1","2","2","2","1","64","6","0",26,52,40,33000
"7573","11","3","1","1","5","87","F","2","L","L","L","L","L","L","L","L","57","5","15","3","4","577410","2","1","2","1","1","3","2","2","2","78","7","3",24,52,40,118000
"7574","10","3","4","5","4","93","M","2","L","L","L","L","L","L","L","L","51","5","15","3","3","517210","2","1","1","1","2","2","1","2","1","51","5","10",32,52,55,180000
"7575","10","3","3","3","4","87","F","1","L","L","L","L","L","L","L","L","55","5","15","2","2","557330","2","1","2","1","2","2","2","1","2","76","7","2",21,52,44,70000
"7576","17","2","1","7","5","88","F","2","L","L","L","L","L","L","L","L","31","3","15","4","4","318730","2","1","1","2","1","2","2","2","2","32","3","2",24,52,40,68000
"7577","11","3","6","3","5","98","M","2","Y","N","N","N","N","Y","N","Y","45","4","15","4","4","456200","1","1","1","1","2","1","1","1","1","72","7","10",32,52,35,88000
"7578","11","3","6","3","5","97","F","2","L","L","L","L","L","L","L","L","73","7","15","5","4","739100","2","1","1","1","2","1","2","1","1","75","7","7",32,52,40,49275
